0,1,2,session,policy_area,party,state
0.0408,0.0229,0.0405,113,Armed Forces and National Security,Independent,VT
0.0408,0.0229,0.0405,113,Armed Forces and National Security,Independent,VT
0.023,0.0229,0.0252,113,Health,Independent,VT
0.0085,0.0229,0.0127,113,Energy,Independent,VT
0.0043,0.0229,0.0098,113,Education,Independent,VT
0.0033,0.0229,0.0088,113,Labor and Employment,Independent,VT
0.0033,0.0229,0.0088,113,Labor and Employment,Independent,VT
0.0408,0.0229,0.0405,113,Armed Forces and National Security,Independent,VT
0.0408,0.0229,0.0405,113,Armed Forces and National Security,Independent,VT
0.0408,0.0229,0.0405,113,Armed Forces and National Security,Independent,VT
0,0.0163,0.0067,113,Taxation,Independent,VT
0.0064,0.0229,0.0113,113,Finance and Financial Sector,Independent,VT
0.0408,0.0229,0.0405,113,Armed Forces and National Security,Independent,VT
0.0033,0.0229,0.0088,113,Labor and Employment,Independent,VT
0.0043,0.0229,0.0098,113,Education,Independent,VT
0,0.0163,0.0067,113,Taxation,Independent,VT
0.0085,0.0229,0.0127,113,Energy,Independent,VT
0.0105,0.0229,0.0144,113,Environmental Protection,Independent,VT
0.0744,0.0538,0.0743,113,Government Operations and Politics,Independent,VT
0.023,0.0229,0.0252,113,Health,Independent,VT
0.0744,0.0538,0.0743,113,Government Operations and Politics,Independent,VT
0.0085,0.0229,0.0127,113,Energy,Independent,VT
0.0105,0.0229,0.0144,113,Environmental Protection,Independent,VT
0.0064,0.0229,0.0113,113,Finance and Financial Sector,Independent,VT
0,0.0163,0.0067,113,Taxation,Independent,VT
0.0744,0.0538,0.0743,113,Government Operations and Politics,Independent,VT
0.023,0.0229,0.0252,113,Health,Independent,VT
0.023,0.0229,0.0252,113,Health,Independent,VT
0.0064,0.0229,0.0113,113,Finance and Financial Sector,Independent,VT
0.0408,0.0229,0.0405,113,Armed Forces and National Security,Independent,VT
0.0408,0.0229,0.0405,113,Armed Forces and National Security,Independent,VT
0.0043,0.0229,0.0098,113,Education,Independent,VT
0.0408,0.0229,0.0405,113,Armed Forces and National Security,Independent,VT
0.0408,0.0229,0.0405,113,Armed Forces and National Security,Independent,VT
0.023,0.0229,0.0252,113,Health,Independent,VT
0.0744,0.0538,0.0743,113,Government Operations and Politics,Independent,VT
0.0408,0.0229,0.0405,113,Armed Forces and National Security,Independent,VT
0.0408,0.0229,0.0405,113,Armed Forces and National Security,Independent,VT
0.0408,0.0229,0.0405,113,Armed Forces and National Security,Independent,VT
0.0408,0.0229,0.0405,113,Armed Forces and National Security,Independent,VT
0.0408,0.0229,0.0405,113,Armed Forces and National Security,Independent,VT
0.0408,0.0229,0.0405,113,Armed Forces and National Security,Independent,VT
0.1377,0.0538,0.1381,113,Government Operations and Politics,Independent,VT
0,0.0229,0.0049,114,Energy,Independent,VT
0,0.0229,0.0043,114,Finance and Financial Sector,Independent,VT
0,0.0229,0.0097,114,Health,Independent,VT
0,0.0538,0.0297,114,Government Operations and Politics,Independent,VT
0,0.0163,0.0026,114,Taxation,Independent,VT
0,0.0229,0.0037,114,Education,Independent,VT
0,0.0229,0.0034,114,Labor and Employment,Independent,VT
0,0.0229,0.0034,114,Labor and Employment,Independent,VT
0,0.0229,0.0034,114,Labor and Employment,Independent,VT
0,0.0163,0.0026,114,Taxation,Independent,VT
0,0.0229,0.0049,114,Energy,Independent,VT
0,0.0229,0.0034,114,Labor and Employment,Independent,VT
0,0.0538,0.0297,114,Government Operations and Politics,Independent,VT
0,0.0538,0.0297,114,Government Operations and Politics,Independent,VT
0,0.0229,0.0097,114,Health,Independent,VT
0,0.0229,0.0142,114,Crime and Law Enforcement,Independent,VT
0,0.0229,0.0034,114,Labor and Employment,Independent,VT
0,0.0229,0.0142,114,Crime and Law Enforcement,Independent,VT
0,0.0229,0.0107,114,Public Lands and Natural Resources,Independent,VT
0,0.0163,0.0026,114,Taxation,Independent,VT
0,0.0229,0.0034,114,Labor and Employment,Independent,VT
0,0.0229,0.0056,114,Environmental Protection,Independent,VT
0,0.0229,0.0074,114,Economics and Public Finance,Independent,VT
0,0.0229,0.0074,114,Economics and Public Finance,Independent,VT
0,0.0229,0.0097,114,Health,Independent,VT
0,0.0229,0.0053,114,Social Welfare,Independent,VT
0,0.0229,0.0049,114,Energy,Independent,VT
0,0.0163,0.0026,114,Taxation,Independent,VT
0,0.0229,0.0049,114,Energy,Independent,VT
0,0.0538,0.0064,114,Government Operations and Politics,Independent,VT
0,0.0204,0.0024,115,Labor and Employment,Independent,VT
0,0.0204,0.0024,115,Labor and Employment,Independent,VT
0,0.0204,0.0031,115,Finance and Financial Sector,Independent,VT
0,0.0204,0.0024,115,Labor and Employment,Independent,VT
0,0.0204,0.0076,115,Public Lands and Natural Resources,Independent,VT
0,0.0204,0.0069,115,Health,Independent,VT
0,0.0204,0.0024,115,Labor and Employment,Independent,VT
0,0.0204,0.0069,115,Health,Independent,VT
0,0.0204,0.0112,115,Armed Forces and National Security,Independent,VT
0,0.0204,0.0069,115,Health,Independent,VT
0,0.0204,0.0069,115,Health,Independent,VT
0,0.0204,0.0037,115,Social Welfare,Independent,VT
0,0.0204,0.0069,115,Health,Independent,VT
0,0.0204,0.0069,115,Health,Independent,VT
0,0.0146,0.0018,115,Taxation,Independent,VT
0,0.0146,0.0018,115,Taxation,Independent,VT
0,0.0204,0.0026,115,Education,Independent,VT
0.0122,0.0229,0.0132,113,Transportation and Public Works,Democratic,NY
0.0131,0.0229,0.0146,113,Crime and Law Enforcement,Democratic,NY
0,0.0163,0.0027,113,Taxation,Democratic,NY
0,0.0163,0.0027,113,Taxation,Democratic,NY
0,0.0163,0.0027,113,Taxation,Democratic,NY
0.0087,0.0229,0.01,113,Health,Democratic,NY
0.0131,0.0229,0.0146,113,Crime and Law Enforcement,Democratic,NY
0,0.0229,0.0027,113,Law,Democratic,NY
0.0087,0.0229,0.01,113,Health,Democratic,NY
0.0293,0.0229,0.031,113,Emergency Management,Democratic,NY
0.0291,0.0538,0.0305,113,Government Operations and Politics,Democratic,NY
0,0.0163,0.0027,113,Taxation,Democratic,NY
0.0131,0.0229,0.0146,113,Crime and Law Enforcement,Democratic,NY
0,0.0163,0.0027,113,Taxation,Democratic,NY
0.0101,0.0229,0.011,113,Public Lands and Natural Resources,Democratic,NY
0,0.0163,0.0027,113,Taxation,Democratic,NY
0.0024,0.0229,0.0045,113,Finance and Financial Sector,Democratic,NY
0,0.0163,0.0027,113,Taxation,Democratic,NY
0.0291,0.0538,0.0305,113,Government Operations and Politics,Democratic,NY
0.0131,0.0229,0.0146,113,Crime and Law Enforcement,Democratic,NY
0.0041,0.0229,0.0059,113,Housing and Community Development,Democratic,NY
0,0.0163,0.0027,113,Taxation,Democratic,NY
0,0.0163,0.0027,113,Taxation,Democratic,NY
0.0024,0.0229,0.0045,113,Finance and Financial Sector,Democratic,NY
0.0131,0.0229,0.0146,113,Crime and Law Enforcement,Democratic,NY
0.0291,0.0538,0.0305,113,Government Operations and Politics,Democratic,NY
0,0.0163,0.0027,113,Taxation,Democratic,NY
0.0036,0.0229,0.0055,113,Social Welfare,Democratic,NY
0.0122,0.0229,0.0132,113,Transportation and Public Works,Democratic,NY
0,0.0163,0.0027,113,Taxation,Democratic,NY
0.0156,0.0229,0.0163,113,Armed Forces and National Security,Democratic,NY
0.0067,0.0229,0.0081,113,Commerce,Democratic,NY
0.0122,0.0229,0.0132,113,Transportation and Public Works,Democratic,NY
0.0032,0.0229,0.005,113,Energy,Democratic,NY
0.0131,0.0229,0.0146,113,Crime and Law Enforcement,Democratic,NY
0.0131,0.0229,0.0146,113,Crime and Law Enforcement,Democratic,NY
0.0087,0.0229,0.01,113,Health,Democratic,NY
0.0087,0.0229,0.01,113,Health,Democratic,NY
0,0.0229,0.0027,113,Private Legislation,Democratic,NY
0.0131,0.0229,0.0146,113,Crime and Law Enforcement,Democratic,NY
0.0087,0.0229,0.01,113,Health,Democratic,NY
0.0012,0.0229,0.0035,113,Labor and Employment,Democratic,NY
0,0.0163,0.0027,113,Taxation,Democratic,NY
0,0.0163,0.0027,113,Taxation,Democratic,NY
0,0.0163,0.0027,113,Taxation,Democratic,NY
0,0.0163,0.0027,113,Taxation,Democratic,NY
0.0108,0.0229,0.0118,113,Immigration,Democratic,NY
0,0.0163,0.0027,113,Taxation,Democratic,NY
0.0087,0.0229,0.01,113,Health,Democratic,NY
0.0067,0.0229,0.0081,113,Commerce,Democratic,NY
0.0035,0.0229,0.0086,113,Agriculture and Food,Democratic,NY
0.0122,0.0229,0.0132,113,Transportation and Public Works,Democratic,NY
0.0087,0.0229,0.01,113,Health,Democratic,NY
0,0.0229,0.0027,113,Law,Democratic,NY
0.0128,0.0229,0.0166,114,Crime and Law Enforcement,Democratic,NY
0.0099,0.0229,0.0125,114,Public Lands and Natural Resources,Democratic,NY
0,0.0163,0.003,114,Taxation,Democratic,NY
0.0119,0.0229,0.015,114,Transportation and Public Works,Democratic,NY
0.0023,0.0229,0.0051,114,Finance and Financial Sector,Democratic,NY
0.0085,0.0229,0.0114,114,Health,Democratic,NY
0,0.0163,0.003,114,Taxation,Democratic,NY
0.0119,0.0229,0.015,114,Transportation and Public Works,Democratic,NY
0.0119,0.0229,0.015,114,Transportation and Public Works,Democratic,NY
0.0128,0.0229,0.0166,114,Crime and Law Enforcement,Democratic,NY
0.0128,0.0229,0.0166,114,Crime and Law Enforcement,Democratic,NY
0,0.0163,0.003,114,Taxation,Democratic,NY
0.0128,0.0229,0.0166,114,Crime and Law Enforcement,Democratic,NY
0.0128,0.0229,0.0166,114,Crime and Law Enforcement,Democratic,NY
0.0285,0.0538,0.0347,114,Government Operations and Politics,Democratic,NY
0.0285,0.0538,0.0347,114,Government Operations and Politics,Democratic,NY
0.0285,0.0538,0.0347,114,Government Operations and Politics,Democratic,NY
0.0085,0.0229,0.0114,114,Health,Democratic,NY
0.0066,0.0229,0.0093,114,Commerce,Democratic,NY
0.0099,0.0229,0.0125,114,Public Lands and Natural Resources,Democratic,NY
0.0106,0.0229,0.0134,114,Immigration,Democratic,NY
0.0128,0.0229,0.0166,114,Crime and Law Enforcement,Democratic,NY
0.0012,0.0229,0.004,114,Labor and Employment,Democratic,NY
0.0128,0.0229,0.0166,114,Crime and Law Enforcement,Democratic,NY
0.004,0.0229,0.0067,114,Housing and Community Development,Democratic,NY
0.0108,0.0229,0.0127,114,"Civil Rights and Liberties, Minority Issues",Democratic,NY
0.0119,0.0229,0.015,114,Transportation and Public Works,Democratic,NY
0.0128,0.0229,0.0166,114,Crime and Law Enforcement,Democratic,NY
0.0085,0.0229,0.0114,114,Health,Democratic,NY
0,0.0163,0.003,114,Taxation,Democratic,NY
0.0128,0.0229,0.0166,114,Crime and Law Enforcement,Democratic,NY
0.0119,0.0229,0.015,114,Transportation and Public Works,Democratic,NY
0.0039,0.0229,0.0065,114,Environmental Protection,Democratic,NY
0.016,0.0247,0.0212,114,International Affairs,Democratic,NY
0.0285,0.0538,0.0347,114,Government Operations and Politics,Democratic,NY
0.0128,0.0229,0.0166,114,Crime and Law Enforcement,Democratic,NY
0.0126,0.0229,0.0158,114,"Science, Technology, Communications",Democratic,NY
0.0039,0.0229,0.0065,114,Environmental Protection,Democratic,NY
0.0434,0.0268,0.0505,114,Congress,Democratic,NY
0.0153,0.0229,0.0185,114,Armed Forces and National Security,Democratic,NY
0.0085,0.0229,0.0114,114,Health,Democratic,NY
0.0085,0.0229,0.0114,114,Health,Democratic,NY
0,0.0229,0.0051,114,Social Sciences and History,Democratic,NY
0,0.0163,0.003,114,Taxation,Democratic,NY
0.0285,0.0538,0.0347,114,Government Operations and Politics,Democratic,NY
0,0.0163,0.003,114,Taxation,Democratic,NY
0.0085,0.0229,0.0114,114,Health,Democratic,NY
0.0285,0.0538,0.0347,114,Government Operations and Politics,Democratic,NY
0,0.0163,0.003,114,Taxation,Democratic,NY
0.0128,0.0229,0.0166,114,Crime and Law Enforcement,Democratic,NY
0.0012,0.0204,0.0039,115,Economics and Public Finance,Democratic,NY
9.00E-04,0.0204,0.0033,115,Water Resources Development,Democratic,NY
0.0022,0.0204,0.0057,115,"Civil Rights and Liberties, Minority Issues",Democratic,NY
0,0.0229,0.0039,114,None reported,Democratic,NY
0,0.0204,0.0018,115,None reported,Democratic,NY
0,0.0163,0.0014,113,Taxation,Democratic,AL
0,0.0229,0.006,113,"Civil Rights and Liberties, Minority Issues",Democratic,AL
0,0.0229,0.0024,113,Finance and Financial Sector,Democratic,AL
0,0.0229,0.0024,113,Finance and Financial Sector,Democratic,AL
0,0.0229,0.0024,113,Finance and Financial Sector,Democratic,AL
0,0.0229,0.0059,113,Public Lands and Natural Resources,Democratic,AL
0,0.0229,0.008,113,Economics and Public Finance,Democratic,AL
0,0.0229,0.0027,114,Finance and Financial Sector,Democratic,AL
0,0.0247,0.0114,114,International Affairs,Democratic,AL
0,0.0229,0.0046,114,Economics and Public Finance,Democratic,AL
0,0.0247,0.0114,114,International Affairs,Democratic,AL
0,0.0163,0.0016,114,Taxation,Democratic,AL
0,0.0229,0.001,114,Economics and Public Finance,Democratic,AL
0,0.0204,0.0021,115,Economics and Public Finance,Democratic,AL
0,0.0146,7.00E-04,115,Taxation,Democratic,AL
0,0.0442,0.0196,115,Economics and Public Finance,Democratic,AL
0.0089,0.0229,0.0116,113,Education,Democratic,MI
0,0.0163,0.008,113,Taxation,Democratic,MI
0,0.0163,0.008,113,Taxation,Democratic,MI
0,0.0163,0.008,113,Taxation,Democratic,MI
0,0.0163,0.008,113,Taxation,Democratic,MI
0.1632,0.0252,0.0911,113,Native Americans,Democratic,MI
0,0.0163,0.008,113,Taxation,Democratic,MI
0,0.0163,0.008,113,Taxation,Democratic,MI
0.0578,0.0229,0.0351,113,Immigration,Democratic,MI
0,0.0163,0.008,113,Taxation,Democratic,MI
0.0469,0.0229,0.0299,113,Health,Democratic,MI
0.0175,0.0229,0.0151,113,Energy,Democratic,MI
0.0218,0.0229,0.0172,113,Environmental Protection,Democratic,MI
0,0.0163,0.008,113,Taxation,Democratic,MI
0.0469,0.0229,0.0299,113,Health,Democratic,MI
0.0175,0.0229,0.0151,113,Energy,Democratic,MI
0,0.0163,0.008,113,Taxation,Democratic,MI
0.0469,0.0229,0.0299,113,Health,Democratic,MI
0.0578,0.0229,0.0351,113,Immigration,Democratic,MI
0.0195,0.0229,0.0257,113,Agriculture and Food,Democratic,MI
0.0088,0.0229,0.0133,114,Education,Democratic,MI
0,0.0163,0.0092,114,Taxation,Democratic,MI
0.046,0.0229,0.0339,114,Health,Democratic,MI
0.0172,0.0229,0.0172,114,Energy,Democratic,MI
0.0567,0.0229,0.0398,114,Immigration,Democratic,MI
0,0.0163,0.0092,114,Taxation,Democratic,MI
0,0.0163,0.0092,114,Taxation,Democratic,MI
0,0.0163,0.0092,114,Taxation,Democratic,MI
0.0359,0.0229,0.0277,114,Commerce,Democratic,MI
0.0531,0.0229,0.0372,114,Public Lands and Natural Resources,Democratic,MI
0.0804,0.0229,0.0543,114,Armed Forces and National Security,Democratic,MI
0.0838,0.0247,0.0619,114,International Affairs,Democratic,MI
0,0.0163,0.0092,114,Taxation,Democratic,MI
0.046,0.0229,0.0339,114,Health,Democratic,MI
0,0.0163,0.0092,114,Taxation,Democratic,MI
0.046,0.0229,0.0339,114,Health,Democratic,MI
0.0214,0.0229,0.0196,114,Environmental Protection,Democratic,MI
0.046,0.0229,0.0339,114,Health,Democratic,MI
0.0531,0.0229,0.0372,114,Public Lands and Natural Resources,Democratic,MI
0.0067,0.0229,0.012,114,Labor and Employment,Democratic,MI
0,0.0163,0.0092,114,Taxation,Democratic,MI
0.0191,0.0229,0.0292,114,Agriculture and Food,Democratic,MI
0,0.0163,0.0092,114,Taxation,Democratic,MI
0.046,0.0229,0.0339,114,Health,Democratic,MI
0.0214,0.0229,0.0196,114,Environmental Protection,Democratic,MI
0,0.0163,0.0092,114,Taxation,Democratic,MI
0,0.0229,0.009,114,Foreign Trade and International Finance,Democratic,MI
0.046,0.0229,0.0339,114,Health,Democratic,MI
0,0.0146,0.0041,115,Taxation,Democratic,MI
0.0134,0.0204,0.0202,115,Transportation and Public Works,Democratic,MI
0.0051,0.0204,0.0099,115,Water Resources Development,Democratic,MI
0.0111,0.0204,0.0169,115,Public Lands and Natural Resources,Democratic,MI
0.0043,0.0204,0.0088,115,Environmental Protection,Democratic,MI
0.0051,0.0204,0.0099,115,Water Resources Development,Democratic,MI
0,0.0146,0.0041,115,Taxation,Democratic,MI
0,0.0146,0.0041,115,Taxation,Democratic,MI
0.0096,0.0204,0.0154,115,Health,Democratic,MI
0,0.0146,0.0041,115,Taxation,Democratic,MI
0.0074,0.0204,0.0125,115,Commerce,Democratic,MI
0.0096,0.0204,0.0154,115,Health,Democratic,MI
0.0039,0.0204,0.0133,115,Agriculture and Food,Democratic,MI
0,0.0146,0.0041,115,Taxation,Democratic,MI
0,0.0146,0.0041,115,Taxation,Democratic,MI
0.0096,0.0204,0.0154,115,Health,Democratic,MI
0.0111,0.0204,0.0169,115,Public Lands and Natural Resources,Democratic,MI
0.0319,0.0483,0.0465,115,Government Operations and Politics,Democratic,MI
0.0096,0.0204,0.0154,115,Health,Democratic,MI
0,0.0241,0.0105,114,Immigration,Republican,AL
0,0.0241,0.0105,114,Immigration,Republican,AL
0,0.0241,0.0089,114,Health,Republican,AL
0,0.0261,0.0166,114,International Affairs,Republican,AL
0,0.0241,0.0023,114,Foreign Trade and International Finance,Republican,AL
0,0.0241,0.0099,114,"Civil Rights and Liberties, Minority Issues",Republican,AL
0.0314,0.0247,0.028,113,International Affairs,Democratic,NH
0.0301,0.0229,0.0245,113,Armed Forces and National Security,Democratic,NH
0.0031,0.0229,0.0058,113,Education,Democratic,NH
0,0.0229,0.004,113,Foreign Trade and International Finance,Democratic,NH
0.0024,0.0229,0.0053,113,Labor and Employment,Democratic,NH
0.083,0.0268,0.066,113,Congress,Democratic,NH
0.0062,0.0229,0.0076,113,Energy,Democratic,NH
0.0553,0.0538,0.0456,113,Government Operations and Politics,Democratic,NH
0.0209,0.0229,0.0178,113,Immigration,Democratic,NH
0.0168,0.0229,0.0151,113,Health,Democratic,NH
0.0553,0.0538,0.0456,113,Government Operations and Politics,Democratic,NH
0,0.0163,0.004,113,Taxation,Democratic,NH
0,0.0163,0.004,113,Taxation,Democratic,NH
0.0168,0.0229,0.0151,113,Health,Democratic,NH
0.0235,0.0229,0.0198,113,Transportation and Public Works,Democratic,NH
0.0062,0.0229,0.0076,113,Energy,Democratic,NH
0.0235,0.0229,0.0198,113,Transportation and Public Works,Democratic,NH
0.0031,0.0229,0.0058,113,Education,Democratic,NH
0,0.0163,0.004,113,Taxation,Democratic,NH
0.0131,0.0229,0.0123,113,Commerce,Democratic,NH
0.083,0.0268,0.066,113,Congress,Democratic,NH
0.0069,0.0229,0.013,113,Agriculture and Food,Democratic,NH
0.0062,0.0229,0.0076,113,Energy,Democratic,NH
0.0131,0.0229,0.0123,113,Commerce,Democratic,NH
0.0314,0.0247,0.028,113,International Affairs,Democratic,NH
0.0301,0.0229,0.0245,113,Armed Forces and National Security,Democratic,NH
0.0195,0.0229,0.0166,113,Public Lands and Natural Resources,Democratic,NH
0.0209,0.0229,0.0178,113,Immigration,Democratic,NH
0.0314,0.0247,0.028,113,International Affairs,Democratic,NH
0.0301,0.0229,0.0245,113,Armed Forces and National Security,Democratic,NH
0,0.0229,0.0041,113,Private Legislation,Democratic,NH
0.0131,0.0229,0.0123,113,Commerce,Democratic,NH
0.0168,0.0229,0.0151,113,Health,Democratic,NH
0.0031,0.0229,0.0058,113,Education,Democratic,NH
0,0.0163,0.004,113,Taxation,Democratic,NH
0.0209,0.0229,0.0178,113,Immigration,Democratic,NH
0.0301,0.0229,0.0245,113,Armed Forces and National Security,Democratic,NH
